Date de référence,Canton,Commune,Genre,Statut,Nombre de personnes en emploi
2025.03.31,Grevenmacher,Grevenmacher,Femmes,Non-salariés,40
2025.03.31,Grevenmacher,Grevenmacher,Hommes,Salariés,1030
2025.03.31,Grevenmacher,Grevenmacher,Hommes,Non-salariés,100
2025.03.31,Grevenmacher,Junglinster,Femmes,Salariés,1490
2025.03.31,Grevenmacher,Junglinster,Femmes,Non-salariés,170
2025.03.31,Grevenmacher,Junglinster,Hommes,Salariés,1600
2025.03.31,Grevenmacher,Junglinster,Hommes,Non-salariés,220
2025.03.31,Grevenmacher,Manternach,Femmes,Salariés,470
2025.03.31,Grevenmacher,Manternach,Femmes,Non-salariés,20
2025.03.31,Grevenmacher,Manternach,Hommes,Salariés,450
2025.03.31,Grevenmacher,Manternach,Hommes,Non-salariés,60
2025.03.31,Grevenmacher,Mertert,Femmes,Salariés,1060
2025.03.31,Grevenmacher,Mertert,Femmes,Non-salariés,60
2025.03.31,Grevenmacher,Mertert,Hommes,Salariés,1180
2025.03.31,Grevenmacher,Mertert,Hommes,Non-salariés,90
2025.03.31,Grevenmacher,Wormeldange,Femmes,Salariés,590
2025.03.31,Grevenmacher,Wormeldange,Femmes,Non-salariés,50
2025.03.31,Grevenmacher,Wormeldange,Hommes,Salariés,630
2025.03.31,Grevenmacher,Wormeldange,Hommes,Non-salariés,110
2025.03.31,Luxembourg-Campagne,Bertrange,Femmes,Salariés,1470
2025.03.31,Luxembourg-Campagne,Bertrange,Femmes,Non-salariés,160
2025.03.31,Luxembourg-Campagne,Bertrange,Hommes,Salariés,1630
2025.03.31,Luxembourg-Campagne,Bertrange,Hommes,Non-salariés,250
2025.03.31,Luxembourg-Campagne,Contern,Femmes,Salariés,850
2025.03.31,Luxembourg-Campagne,Contern,Femmes,Non-salariés,70
2025.03.31,Luxembourg-Campagne,Contern,Hommes,Salariés,870
2025.03.31,Luxembourg-Campagne,Contern,Hommes,Non-salariés,120
2025.03.31,Luxembourg-Campagne,Hesperange,Femmes,Salariés,3070
2025.03.31,Luxembourg-Campagne,Hesperange,Femmes,Non-salariés,290
2025.03.31,Luxembourg-Campagne,Hesperange,Hommes,Salariés,3420
2025.03.31,Luxembourg-Campagne,Hesperange,Hommes,Non-salariés,400
2025.03.31,Luxembourg-Campagne,Niederanven,Femmes,Salariés,930
2025.03.31,Luxembourg-Campagne,Niederanven,Femmes,Non-salariés,160
2025.03.31,Luxembourg-Campagne,Niederanven,Hommes,Salariés,1000
2025.03.31,Luxembourg-Campagne,Niederanven,Hommes,Non-salariés,220
2025.03.31,Luxembourg-Campagne,Sandweiler,Femmes,Salariés,660
2025.03.31,Luxembourg-Campagne,Sandweiler,Femmes,Non-salariés,40
2025.03.31,Luxembourg-Campagne,Sandweiler,Hommes,Salariés,670
2025.03.31,Luxembourg-Campagne,Sandweiler,Hommes,Non-salariés,90
2025.03.31,Luxembourg-Campagne,Schuttrange,Femmes,Salariés,660
2025.03.31,Luxembourg-Campagne,Schuttrange,Femmes,Non-salariés,80
2025.03.31,Luxembourg-Campagne,Schuttrange,Hommes,Salariés,740
2025.03.31,Luxembourg-Campagne,Schuttrange,Hommes,Non-salariés,120
2025.03.31,Luxembourg-Campagne,Steinsel,Femmes,Salariés,1010
2025.03.31,Luxembourg-Campagne,Steinsel,Femmes,Non-salariés,100
2025.03.31,Luxembourg-Campagne,Steinsel,Hommes,Salariés,1090
2025.03.31,Luxembourg-Campagne,Steinsel,Hommes,Non-salariés,150
2025.03.31,Luxembourg-Campagne,Strassen,Femmes,Salariés,1840
2025.03.31,Luxembourg-Campagne,Strassen,Femmes,Non-salariés,220
2025.03.31,Luxembourg-Campagne,Strassen,Hommes,Salariés,2080
2025.03.31,Luxembourg-Campagne,Strassen,Hommes,Non-salariés,300
2025.03.31,Luxembourg-Campagne,Walferdange,Femmes,Salariés,1510
2025.03.31,Luxembourg-Campagne,Walferdange,Femmes,Non-salariés,170
2025.03.31,Luxembourg-Campagne,Walferdange,Hommes,Salariés,1630
2025.03.31,Luxembourg-Campagne,Walferdange,Hommes,Non-salariés,220
2025.03.31,Luxembourg-Campagne,Weiler-la-Tour,Femmes,Salariés,460
2025.03.31,Luxembourg-Campagne,Weiler-la-Tour,Femmes,Non-salariés,40
2025.03.31,Luxembourg-Campagne,Weiler-la-Tour,Hommes,Salariés,490
2025.03.31,Luxembourg-Campagne,Weiler-la-Tour,Hommes,Non-salariés,60
2025.03.31,Luxembourg-Ville,Luxembourg,Femmes,Salariés,22580
2025.03.31,Luxembourg-Ville,Luxembourg,Femmes,Non-salariés,2080
2025.03.31,Luxembourg-Ville,Luxembourg,Hommes,Salariés,27100
2025.03.31,Luxembourg-Ville,Luxembourg,Hommes,Non-salariés,2990
2025.03.31,Mersch,Bissen,Femmes,Salariés,720
2025.03.31,Mersch,Bissen,Femmes,Non-salariés,40
2025.03.31,Mersch,Bissen,Hommes,Salariés,790
2025.03.31,Mersch,Bissen,Hommes,Non-salariés,60
2025.03.31,Mersch,Colmar-Berg,Femmes,Salariés,520
2025.03.31,Mersch,Colmar-Berg,Femmes,Non-salariés,20
2025.03.31,Mersch,Colmar-Berg,Hommes,Salariés,550
2025.03.31,Mersch,Colmar-Berg,Hommes,Non-salariés,40
2025.03.31,Mersch,Fischbach,Femmes,Salariés,270
2025.03.31,Mersch,Fischbach,Femmes,Non-salariés,20
2025.03.31,Mersch,Fischbach,Hommes,Salariés,310
2025.03.31,Mersch,Fischbach,Hommes,Non-salariés,40
2025.03.31,Mersch,Heffingen,Femmes,Salariés,310
2025.03.31,Mersch,Heffingen,Femmes,Non-salariés,30
2025.03.31,Mersch,Heffingen,Hommes,Salariés,320
2025.03.31,Mersch,Heffingen,Hommes,Non-salariés,50
2025.03.31,Mersch,Helperknapp,Femmes,Salariés,1000
2025.03.31,Mersch,Helperknapp,Femmes,Non-salariés,90
2025.03.31,Mersch,Helperknapp,Hommes,Salariés,1130
2025.03.31,Mersch,Helperknapp,Hommes,Non-salariés,110
2025.03.31,Mersch,Larochette,Femmes,Salariés,460
2025.03.31,Mersch,Larochette,Femmes,Non-salariés,20
2025.03.31,Mersch,Larochette,Hommes,Salariés,530
2025.03.31,Mersch,Larochette,Hommes,Non-salariés,30
2025.03.31,Mersch,Lintgen,Femmes,Salariés,690
2025.03.31,Mersch,Lintgen,Femmes,Non-salariés,50
2025.03.31,Mersch,Lintgen,Hommes,Salariés,780
2025.03.31,Mersch,Lintgen,Hommes,Non-salariés,60
2025.03.31,Mersch,Lorentzweiler,Femmes,Salariés,810
2025.03.31,Mersch,Lorentzweiler,Femmes,Non-salariés,70
2025.03.31,Mersch,Lorentzweiler,Hommes,Salariés,860
2025.03.31,Mersch,Lorentzweiler,Hommes,Non-salariés,110
2025.03.31,Mersch,Mersch,Femmes,Salariés,1990
2025.03.31,Mersch,Mersch,Femmes,Non-salariés,140
2025.03.31,Mersch,Mersch,Hommes,Salariés,2210
2025.03.31,Mersch,Mersch,Hommes,Non-salariés,200
2025.03.31,Mersch,Nommern,Femmes,Salariés,310
2025.03.31,Mersch,Nommern,Femmes,Non-salariés,30
2025.03.31,Mersch,Nommern,Hommes,Salariés,320
2025.03.31,Mersch,Nommern,Hommes,Non-salariés,50
2025.03.31,Non déterminé,Non déterminé,Femmes,Salariés,50
2025.03.31,Non déterminé,Non déterminé,Femmes,Non-salariés,10
2025.03.31,Non déterminé,Non déterminé,Hommes,Salariés,70
2025.03.31,Non déterminé,Non déterminé,Hommes,Non-salariés,10
2025.03.31,Redange,Beckerich,Femmes,Salariés,520
2025.03.31,Redange,Beckerich,Femmes,Non-salariés,50
2025.03.31,Redange,Beckerich,Hommes,Salariés,590
2025.03.31,Redange,Beckerich,Hommes,Non-salariés,70
2025.03.31,Redange,Ell,Femmes,Salariés,350
2025.03.31,Redange,Ell,Femmes,Non-salariés,30
2025.03.31,Redange,Ell,Hommes,Salariés,370
2025.03.31,Redange,Ell,Hommes,Non-salariés,50
2025.03.31,Redange,Groussbus-Wal,Femmes,Salariés,480
2025.03.31,Redange,Groussbus-Wal,Femmes,Non-salariés,40
2025.03.31,Redange,Groussbus-Wal,Hommes,Salariés,500
2025.03.31,Redange,Groussbus-Wal,Hommes,Non-salariés,60
2025.03.31,Redange,Préizerdaul,Femmes,Salariés,340
2025.03.31,Redange,Préizerdaul,Femmes,Non-salariés,30
2025.03.31,Redange,Préizerdaul,Hommes,Salariés,390
2025.03.31,Redange,Préizerdaul,Hommes,Non-salariés,40
2025.03.31,Redange,Rambrouch,Femmes,Salariés,850
2025.03.31,Redange,Rambrouch,Femmes,Non-salariés,80
2025.03.31,Redange,Rambrouch,Hommes,Salariés,1070
2025.03.31,Redange,Rambrouch,Hommes,Non-salariés,150
2025.03.31,Redange,Redange/Attert,Femmes,Salariés,600
2025.03.31,Redange,Redange/Attert,Femmes,Non-salariés,50
2025.03.31,Redange,Redange/Attert,Hommes,Salariés,610
2025.03.31,Redange,Redange/Attert,Hommes,Non-salariés,90
2025.03.31,Redange,Saeul,Femmes,Salariés,200
2025.03.31,Redange,Saeul,Femmes,Non-salariés,20
2025.03.31,Redange,Saeul,Hommes,Salariés,210
2025.03.31,Redange,Saeul,Hommes,Non-salariés,40
2025.03.31,Redange,Useldange,Femmes,Salariés,420
2025.03.31,Redange,Useldange,Femmes,Non-salariés,30
2025.03.31,Redange,Useldange,Hommes,Salariés,440
2025.03.31,Redange,Useldange,Hommes,Non-salariés,60
2025.03.31,Redange,Vichten,Femmes,Salariés,290
2025.03.31,Redange,Vichten,Femmes,Non-salariés,20
2025.03.31,Redange,Vichten,Hommes,Salariés,330
2025.03.31,Redange,Vichten,Hommes,Non-salariés,20
2025.03.31,Remich,Bous-Waldbredimus,Femmes,Salariés,630
2025.03.31,Remich,Bous-Waldbredimus,Femmes,Non-salariés,50
2025.03.31,Remich,Bous-Waldbredimus,Hommes,Salariés,700
2025.03.31,Remich,Bous-Waldbredimus,Hommes,Non-salariés,100
2025.03.31,Remich,Dalheim,Femmes,Salariés,450
2025.03.31,Remich,Dalheim,Femmes,Non-salariés,40
2025.03.31,Remich,Dalheim,Hommes,Salariés,490
2025.03.31,Remich,Dalheim,Hommes,Non-salariés,60
2025.03.31,Remich,Lenningen,Femmes,Salariés,380
2025.03.31,Remich,Lenningen,Femmes,Non-salariés,40
2025.03.31,Remich,Lenningen,Hommes,Salariés,390
2025.03.31,Remich,Lenningen,Hommes,Non-salariés,50
2025.03.31,Remich,Mondorf-les-Bains,Femmes,Salariés,900
2025.03.31,Remich,Mondorf-les-Bains,Femmes,Non-salariés,80
2025.03.31,Remich,Mondorf-les-Bains,Hommes,Salariés,1000
2025.03.31,Remich,Mondorf-les-Bains,Hommes,Non-salariés,140
2025.03.31,Remich,Remich,Femmes,Salariés,710
2025.03.31,Remich,Remich,Femmes,Non-salariés,60
2025.03.31,Remich,Remich,Hommes,Salariés,810
2025.03.31,Remich,Remich,Hommes,Non-salariés,90
2025.03.31,Remich,Schengen,Femmes,Salariés,950
2025.03.31,Remich,Schengen,Femmes,Non-salariés,90
2025.03.31,Remich,Schengen,Hommes,Salariés,1020
2025.03.31,Remich,Schengen,Hommes,Non-salariés,170
2025.03.31,Remich,Stadtbredimus,Femmes,Salariés,380
2025.03.31,Remich,Stadtbredimus,Femmes,Non-salariés,40
2025.03.31,Remich,Stadtbredimus,Hommes,Salariés,420
2025.03.31,Remich,Stadtbredimus,Hommes,Non-salariés,50
2025.03.31,Vianden,Putscheid,Femmes,Salariés,230
2025.03.31,Vianden,Putscheid,Femmes,Non-salariés,20
2025.03.31,Vianden,Putscheid,Hommes,Salariés,260
2025.03.31,Vianden,Putscheid,Hommes,Non-salariés,20
2025.03.31,Vianden,Tandel,Femmes,Salariés,470
2025.03.31,Vianden,Tandel,Femmes,Non-salariés,30
2025.03.31,Vianden,Tandel,Hommes,Salariés,500
2025.03.31,Vianden,Tandel,Hommes,Non-salariés,60
2025.03.31,Vianden,Vianden,Femmes,Salariés,400
2025.03.31,Vianden,Vianden,Femmes,Non-salariés,20
2025.03.31,Vianden,Vianden,Hommes,Salariés,460
2025.03.31,Vianden,Vianden,Hommes,Non-salariés,40
2025.03.31,Wiltz,Boulaide,Femmes,Salariés,270
2025.03.31,Wiltz,Boulaide,Femmes,Non-salariés,20
2025.03.31,Wiltz,Boulaide,Hommes,Salariés,300
2025.03.31,Wiltz,Boulaide,Hommes,Non-salariés,40
2025.03.31,Wiltz,Esch-sur-Sûre,Femmes,Salariés,610
2025.03.31,Wiltz,Esch-sur-Sûre,Femmes,Non-salariés,60
2025.03.31,Wiltz,Esch-sur-Sûre,Hommes,Salariés,710
2025.03.31,Wiltz,Esch-sur-Sûre,Hommes,Non-salariés,90
2025.03.31,Wiltz,Goesdorf,Femmes,Salariés,320
2025.03.31,Wiltz,Goesdorf,Femmes,Non-salariés,40
2025.03.31,Wiltz,Goesdorf,Hommes,Salariés,370
2025.03.31,Wiltz,Goesdorf,Hommes,Non-salariés,40
2025.03.31,Wiltz,Kiischpelt,Femmes,Salariés,250
2025.03.31,Wiltz,Kiischpelt,Femmes,Non-salariés,20
2025.03.31,Wiltz,Kiischpelt,Hommes,Salariés,260
2025.03.31,Wiltz,Kiischpelt,Hommes,Non-salariés,30
2025.03.31,Wiltz,Lac de la Haute-Sûre,Femmes,Salariés,430
2025.03.31,Wiltz,Lac de la Haute-Sûre,Femmes,Non-salariés,50
2025.03.31,Wiltz,Lac de la Haute-Sûre,Hommes,Salariés,460
2025.03.31,Wiltz,Lac de la Haute-Sûre,Hommes,Non-salariés,70
2025.03.31,Wiltz,Wiltz,Femmes,Salariés,1460
2025.03.31,Wiltz,Wiltz,Femmes,Non-salariés,70
2025.03.31,Wiltz,Wiltz,Hommes,Salariés,1630
2025.03.31,Wiltz,Wiltz,Hommes,Non-salariés,150
2025.03.31,Wiltz,Winseler,Femmes,Salariés,260
2025.03.31,Wiltz,Winseler,Femmes,Non-salariés,20
2025.03.31,Wiltz,Winseler,Hommes,Salariés,290
2025.03.31,Wiltz,Winseler,Hommes,Non-salariés,70
2025.09.30,Capellen,Dippach,Femmes,Salariés,880
2025.09.30,Capellen,Dippach,Femmes,Non-salariés,70
2025.09.30,Capellen,Dippach,Hommes,Salariés,910
2025.09.30,Capellen,Dippach,Hommes,Non-salariés,100
2025.09.30,Capellen,Garnich,Femmes,Salariés,410
2025.09.30,Capellen,Garnich,Femmes,Non-salariés,50
2025.09.30,Capellen,Garnich,Hommes,Salariés,460
2025.09.30,Capellen,Garnich,Hommes,Non-salariés,70
2025.09.30,Capellen,Habscht,Femmes,Non-salariés,90
2025.09.30,Capellen,Habscht,Femmes,Salariés,980
2025.09.30,Capellen,Habscht,Hommes,Salariés,1080
2025.09.30,Capellen,Habscht,Hommes,Non-salariés,140
2025.09.30,Capellen,Käerjeng,Femmes,Salariés,2090
2025.09.30,Capellen,Käerjeng,Femmes,Non-salariés,130
2025.09.30,Capellen,Käerjeng,Hommes,Salariés,2200
2025.09.30,Capellen,Käerjeng,Hommes,Non-salariés,210
2025.09.30,Capellen,Kehlen,Femmes,Salariés,1150
2025.09.30,Capellen,Kehlen,Femmes,Non-salariés,150
2025.09.30,Capellen,Kehlen,Hommes,Salariés,1250
2025.09.30,Capellen,Kehlen,Hommes,Non-salariés,210
2025.09.30,Capellen,Koerich,Femmes,Salariés,480
2025.09.30,Capellen,Koerich,Femmes,Non-salariés,40
2025.09.30,Capellen,Koerich,Hommes,Salariés,540
2025.09.30,Capellen,Koerich,Hommes,Non-salariés,80
2025.09.30,Capellen,Kopstal,Femmes,Salariés,770
2025.09.30,Capellen,Kopstal,Femmes,Non-salariés,110
2025.09.30,Capellen,Kopstal,Hommes,Salariés,780
2025.09.30,Capellen,Kopstal,Hommes,Non-salariés,200
2025.09.30,Capellen,Mamer,Femmes,Salariés,1710
2025.09.30,Capellen,Mamer,Femmes,Non-salariés,190
2025.09.30,Capellen,Mamer,Hommes,Salariés,1780
2025.09.30,Capellen,Mamer,Hommes,Non-salariés,300
2025.09.30,Capellen,Steinfort,Femmes,Salariés,1080
2025.09.30,Capellen,Steinfort,Femmes,Non-salariés,110
2025.09.30,Capellen,Steinfort,Hommes,Salariés,1180
2025.09.30,Capellen,Steinfort,Hommes,Non-salariés,130
2025.09.30,Clervaux,Clervaux,Femmes,Salariés,1130
2025.09.30,Clervaux,Clervaux,Femmes,Non-salariés,100
2025.09.30,Clervaux,Clervaux,Hommes,Salariés,1330
2025.09.30,Clervaux,Clervaux,Hommes,Non-salariés,150
2025.09.30,Clervaux,Parc Hosingen,Femmes,Salariés,880
2025.09.30,Clervaux,Parc Hosingen,Femmes,Non-salariés,50
2025.09.30,Clervaux,Parc Hosingen,Hommes,Salariés,960
2025.09.30,Clervaux,Parc Hosingen,Hommes,Non-salariés,90
2025.09.30,Clervaux,Troisvierges,Femmes,Salariés,610
2025.09.30,Clervaux,Troisvierges,Femmes,Non-salariés,40
2025.09.30,Clervaux,Troisvierges,Hommes,Salariés,770
2025.09.30,Clervaux,Troisvierges,Hommes,Non-salariés,100
2025.09.30,Clervaux,Weiswampach,Femmes,Salariés,490
2025.09.30,Clervaux,Weiswampach,Femmes,Non-salariés,50
2025.09.30,Clervaux,Weiswampach,Hommes,Salariés,580
2025.09.30,Clervaux,Weiswampach,Hommes,Non-salariés,100
2025.09.30,Clervaux,Wincrange,Femmes,Salariés,880
2025.09.30,Clervaux,Wincrange,Femmes,Non-salariés,100
2025.09.30,Clervaux,Wincrange,Hommes,Salariés,930
2025.09.30,Clervaux,Wincrange,Hommes,Non-salariés,200
2025.09.30,Diekirch,Bettendorf,Femmes,Salariés,580
2025.09.30,Diekirch,Bettendorf,Femmes,Non-salariés,30
2025.09.30,Diekirch,Bettendorf,Hommes,Salariés,680
2025.09.30,Diekirch,Bettendorf,Hommes,Non-salariés,50
2025.09.30,Diekirch,Bourscheid,Femmes,Salariés,340
2025.09.30,Diekirch,Bourscheid,Femmes,Non-salariés,30
2025.09.30,Diekirch,Bourscheid,Hommes,Salariés,420
2025.09.30,Diekirch,Bourscheid,Hommes,Non-salariés,50
2025.09.30,Diekirch,Diekirch,Femmes,Salariés,1370
2025.09.30,Diekirch,Diekirch,Femmes,Non-salariés,90
2025.09.30,Diekirch,Diekirch,Hommes,Salariés,1560
2025.09.30,Diekirch,Diekirch,Hommes,Non-salariés,140
2025.09.30,Diekirch,Erpeldange-sur-Sûre,Femmes,Salariés,490
2025.09.30,Diekirch,Erpeldange-sur-Sûre,Femmes,Non-salariés,40
2025.09.30,Diekirch,Erpeldange-sur-Sûre,Hommes,Salariés,560
2025.09.30,Diekirch,Erpeldange-sur-Sûre,Hommes,Non-salariés,50
2025.09.30,Diekirch,Ettelbruck,Femmes,Salariés,1830
2025.09.30,Diekirch,Ettelbruck,Femmes,Non-salariés,90
2025.09.30,Diekirch,Ettelbruck,Hommes,Salariés,2110
2025.09.30,Diekirch,Ettelbruck,Hommes,Non-salariés,150
2025.09.30,Diekirch,Feulen,Femmes,Salariés,480
2025.09.30,Diekirch,Feulen,Femmes,Non-salariés,30
2025.09.30,Diekirch,Feulen,Hommes,Salariés,540
2025.09.30,Diekirch,Feulen,Hommes,Non-salariés,40
2025.09.30,Diekirch,Mertzig,Femmes,Salariés,480
2025.09.30,Diekirch,Mertzig,Femmes,Non-salariés,30
2025.09.30,Diekirch,Mertzig,Hommes,Salariés,490
2025.09.30,Diekirch,Mertzig,Hommes,Non-salariés,40
2025.09.30,Diekirch,Reisdorf,Femmes,Salariés,280
2025.09.30,Diekirch,Reisdorf,Femmes,Non-salariés,20
2025.09.30,Diekirch,Reisdorf,Hommes,Salariés,320
2025.09.30,Diekirch,Reisdorf,Hommes,Non-salariés,20
2025.09.30,Diekirch,Schieren,Femmes,Salariés,470
2025.09.30,Diekirch,Schieren,Femmes,Non-salariés,30
2025.09.30,Diekirch,Schieren,Hommes,Salariés,500
2025.09.30,Diekirch,Schieren,Hommes,Non-salariés,40
2025.09.30,Diekirch,Vallée de l'Ernz,Femmes,Salariés,590
2025.09.30,Diekirch,Vallée de l'Ernz,Femmes,Non-salariés,70
2025.09.30,Diekirch,Vallée de l'Ernz,Hommes,Salariés,650
2025.09.30,Diekirch,Vallée de l'Ernz,Hommes,Non-salariés,70
2025.09.30,Echternach,Beaufort,Femmes,Salariés,590
2025.09.30,Echternach,Beaufort,Femmes,Non-salariés,30
2025.09.30,Echternach,Beaufort,Hommes,Salariés,670
2025.09.30,Echternach,Beaufort,Hommes,Non-salariés,50
2025.09.30,Echternach,Bech,Femmes,Salariés,230
2025.09.30,Echternach,Bech,Femmes,Non-salariés,20
2025.09.30,Echternach,Bech,Hommes,Salariés,250
2025.09.30,Echternach,Bech,Hommes,Non-salariés,50
2025.09.30,Echternach,Berdorf,Femmes,Salariés,390
2025.09.30,Echternach,Berdorf,Femmes,Non-salariés,40
2025.09.30,Echternach,Berdorf,Hommes,Salariés,440
2025.09.30,Echternach,Berdorf,Hommes,Non-salariés,40
2025.09.30,Echternach,Consdorf,Femmes,Salariés,380
2025.09.30,Echternach,Consdorf,Femmes,Non-salariés,30
2025.09.30,Echternach,Consdorf,Hommes,Salariés,410
2025.09.30,Echternach,Consdorf,Hommes,Non-salariés,60
2025.09.30,Echternach,Echternach,Femmes,Salariés,1060
2025.09.30,Echternach,Echternach,Femmes,Non-salariés,80
2025.09.30,Echternach,Echternach,Hommes,Salariés,1200
2025.09.30,Echternach,Echternach,Hommes,Non-salariés,110
2025.09.30,Echternach,Rosport-Mompach,Femmes,Salariés,700
2025.09.30,Echternach,Rosport-Mompach,Femmes,Non-salariés,60
2025.09.30,Echternach,Rosport-Mompach,Hommes,Salariés,750
2025.09.30,Echternach,Rosport-Mompach,Hommes,Non-salariés,100
2025.09.30,Echternach,Waldbillig,Femmes,Salariés,420
2025.09.30,Echternach,Waldbillig,Femmes,Non-salariés,30
2025.09.30,Echternach,Waldbillig,Hommes,Salariés,450
2025.09.30,Echternach,Waldbillig,Hommes,Non-salariés,50
2025.09.30,Esch-Sur-Alzette,Bettembourg,Femmes,Salariés,2170
2025.09.30,Esch-Sur-Alzette,Bettembourg,Femmes,Non-salariés,180
2025.09.30,Esch-Sur-Alzette,Bettembourg,Hommes,Salariés,2340
2025.09.30,Esch-Sur-Alzette,Bettembourg,Hommes,Non-salariés,200
2025.09.30,Esch-Sur-Alzette,Differdange,Femmes,Salariés,6150
2025.09.30,Esch-Sur-Alzette,Differdange,Femmes,Non-salariés,250
2025.09.30,Esch-Sur-Alzette,Differdange,Hommes,Salariés,7020
2025.09.30,Esch-Sur-Alzette,Differdange,Hommes,Non-salariés,280
2025.09.30,Esch-Sur-Alzette,Dudelange,Femmes,Salariés,4230
2025.09.30,Esch-Sur-Alzette,Dudelange,Femmes,Non-salariés,240
2025.09.30,Esch-Sur-Alzette,Dudelange,Hommes,Salariés,4660
2025.09.30,Esch-Sur-Alzette,Dudelange,Hommes,Non-salariés,330
2025.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Femmes,Salariés,7130
2025.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Femmes,Non-salariés,320
2025.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Hommes,Salariés,8310
2025.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Hommes,Non-salariés,480
2025.09.30,Esch-Sur-Alzette,Frisange,Femmes,Salariés,960
2025.09.30,Esch-Sur-Alzette,Frisange,Femmes,Non-salariés,60
2025.09.30,Esch-Sur-Alzette,Frisange,Hommes,Salariés,1010
2025.09.30,Esch-Sur-Alzette,Frisange,Hommes,Non-salariés,130
2025.09.30,Esch-Sur-Alzette,Kayl,Femmes,Salariés,1970
2025.09.30,Esch-Sur-Alzette,Kayl,Femmes,Non-salariés,100
2025.09.30,Esch-Sur-Alzette,Kayl,Hommes,Salariés,2130
2025.09.30,Esch-Sur-Alzette,Kayl,Hommes,Non-salariés,120
2025.09.30,Esch-Sur-Alzette,Leudelange,Femmes,Salariés,470
2025.09.30,Esch-Sur-Alzette,Leudelange,Femmes,Non-salariés,60
2025.09.30,Esch-Sur-Alzette,Leudelange,Hommes,Salariés,520
2025.09.30,Esch-Sur-Alzette,Leudelange,Hommes,Non-salariés,90
2025.09.30,Esch-Sur-Alzette,Mondercange,Femmes,Salariés,1240
2025.09.30,Esch-Sur-Alzette,Mondercange,Femmes,Non-salariés,100
2025.09.30,Esch-Sur-Alzette,Mondercange,Hommes,Salariés,1380
2025.09.30,Esch-Sur-Alzette,Mondercange,Hommes,Non-salariés,170
2025.09.30,Esch-Sur-Alzette,Pétange,Femmes,Salariés,4070
2025.09.30,Esch-Sur-Alzette,Pétange,Femmes,Non-salariés,200
2025.09.30,Esch-Sur-Alzette,Pétange,Hommes,Salariés,4610
2025.09.30,Esch-Sur-Alzette,Pétange,Hommes,Non-salariés,230
2025.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Femmes,Salariés,590
2025.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Femmes,Non-salariés,60
2025.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Hommes,Salariés,600
2025.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Hommes,Non-salariés,90
2025.09.30,Esch-Sur-Alzette,Roeser,Femmes,Salariés,1370
2025.09.30,Esch-Sur-Alzette,Roeser,Femmes,Non-salariés,90
2025.09.30,Esch-Sur-Alzette,Roeser,Hommes,Salariés,1520
2025.09.30,Esch-Sur-Alzette,Roeser,Hommes,Non-salariés,190
2025.09.30,Esch-Sur-Alzette,Rumelange,Femmes,Salariés,1050
2025.09.30,Esch-Sur-Alzette,Rumelange,Femmes,Non-salariés,60
2025.09.30,Esch-Sur-Alzette,Rumelange,Hommes,Salariés,1220
2025.09.30,Esch-Sur-Alzette,Rumelange,Hommes,Non-salariés,70
2025.09.30,Esch-Sur-Alzette,Sanem,Femmes,Salariés,3800
2025.09.30,Esch-Sur-Alzette,Sanem,Femmes,Non-salariés,190
2025.09.30,Esch-Sur-Alzette,Sanem,Hommes,Salariés,4110
2025.09.30,Esch-Sur-Alzette,Sanem,Hommes,Non-salariés,300
2025.09.30,Esch-Sur-Alzette,Schifflange,Femmes,Salariés,2360
